dataset,path,signal_hit_count,examples
PolypGen,code/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix1.py,70,"L3: || L4:"""""" || L5:Q1_R10L3A_polypgen_source_a1_prediction_lock_fix1.py || L6: || L7:First prospective PolypGen model execution after the independence gate. ### L9:PURPOSE || L10:------- || L11:Run the exact already-frozen SOURCE vs A1_TENT_1STEP counterfactual for all || L12:1532 locked PolypGen static cases x 9 frozen model states, while keeping || L13:PolypGen GT completely unopened. ### L17:and reuses its frozen state runners: || L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT ### L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: ### L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: || L23:Frozen action: ### L38:- target calibration/tuning/threshold fitting: NO || L39: || L40:Outputs SOURCE and A1 masks only, packed exactly as the authoritative R05D3 || L41:implementation: 352x352 binary masks, row-major, np.packbits(bitorder=""little""). || L42:"""""" ### L66: || L67:VERSION = ""2026-08-26-Q1-R10L3A-v1-fix1"" || L68:BUILD = ""Q1_R10L3A_POLYPGEN_SOURCE_A1_PREDICTION_LOCK_FIX1"" || L69: || L70:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L72:R05D3_SCRIPT = ( || L73:ROOT / ""code"" || L74:/ ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L75:) || L76:EXPECTED_R05D3_SCRIPT_SHA256 = ("
PolypGen,code/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2.py,76,"L3: || L4:"""""" || L5:Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2.py || L6: || L7:First prospective PolypGen model execution after the independence gate. ### L9:PURPOSE || L10:------- || L11:Run the exact already-frozen SOURCE vs A1_TENT_1STEP counterfactual for all || L12:1532 locked PolypGen static cases x 9 frozen model states, while keeping || L13:PolypGen GT completely unopened. ### L17:and reuses its frozen state runners: || L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT ### L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: ### L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: || L23:Frozen action: ### L38:- target calibration/tuning/threshold fitting: NO || L39: || L40:Outputs SOURCE and A1 masks only, packed exactly as the authoritative R05D3 || L41:implementation: 352x352 binary masks, row-major, np.packbits(bitorder=""little""). || L42:"""""" ### L66: || L67:VERSION = ""2026-08-26-Q1-R10L3A-v1-fix2"" || L68:BUILD = ""Q1_R10L3A_POLYPGEN_SOURCE_A1_PREDICTION_LOCK_FIX2"" || L69: || L70:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L72:R05D3_SCRIPT = ( || L73:ROOT / ""code"" || L74:/ ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L75:) || L76:EXPECTED_R05D3_SCRIPT_SHA256 = ("
PolypGen,code/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1.py,41,"L13:Per model-case: || L14:1) RGB -> frozen facebook/dinov2-base, direct bicubic 224x224; || L15:2) read SOURCE mask only (A1 value access forbidden); || L16:3) SOURCE 352x352 -> exact 22x22 block occupancy -> 16x16; || L17:4) foreground-weighted patch mean 768-D; ### L14:1) RGB -> frozen facebook/dinov2-base, direct bicubic 224x224; || L15:2) read SOURCE mask only (A1 value access forbidden); || L16:3) SOURCE 352x352 -> exact 22x22 block occupancy -> 16x16; || L17:4) foreground-weighted patch mean 768-D; || L18:5) background-weighted patch mean 768-D; ### L70:R10L3A_DIR = ( || L71:ROOT / ""outputs"" || L72:/ ""Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1"" || L73:) || L74:R10L3A_LOCK = ( ### L74:R10L3A_LOCK = ( || L75:R10L3A_DIR || L76:/ ""R10L3A_POLYPGEN_SOURCE_A1_PREDICTION_LOCK.json"" || L77:) || L78:EXPECTED_R10L3A_LOCK_SHA256 = ( ### L80:) || L81:EXPECTED_R10L3A_DECISION = ( || L82:""POLYPGEN_SOURCE_A1_PREDICTIONS_LOCKED_BEFORE_GT_REVEAL"" || L83:) || L84:R10L3A_RGB_MANIFEST = ( ### L98:R10J1_SCRIPT = ( || L99:ROOT / ""code"" || L100:/ ""Q1_R10J1_source_mask_morphology_feature_builder_fix1.py"" || L101:) || L102:R10K2D_LOCK = ( ### L108:R10L0_DIR = ( || L109:ROOT / ""outputs"" || L110:/ ""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1"" || L111:) || L112:R10L0_LOCK = R10L0_DIR / ""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" ### L110:/ ""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1"" || L111:) || L112:R10L0_LOCK = R10L0_DIR / ""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" || L113:R10L0_PCA = R10L0_DIR / ""R10L0_final_condDINO_PCA64.joblib"" || L114:R10L0_HEAD = R10L0_DIR / ""R10L0_final_safety_head.joblib"""
PolypGen,code/Q1_R10L3C_polypgen_gt_reveal_prospective_external_evaluation_fix1.py,35,"L6: || L7:FIRST PolypGen GT reveal after: || L8:- R10L3A SOURCE/A1 prediction lock; || L9:- R10L3B frozen safety-score lock. || L10: ### L12:1) verifies all frozen upstream locks/artifacts; || L13:2) reveals only the already-locked 1532 PolypGen GT masks; || L14:3) computes SOURCE Dice, A1 Dice, DeltaDice; || L15:4) applies the exact frozen development outcome rule: || L16:HARM    if DeltaDice <= -0.02 ### L74:) || L75:EXPECTED_POLYPGEN_MANIFEST_DECISION = ( || L76:""POLYPGEN_STATIC_UNIQUE_MANIFEST_LOCKED_PENDING_SOURCE_TRAINING_AUDIT"" || L77:) || L78: ### L79:INDEPENDENCE_LOCK = ( || L80:ROOT / ""outputs"" || L81:/ ""Q1_R10L2B_authoritative_s01_source_training_overlap_lock_fix1_v1"" || L82:/ ""R10L2B_INDEPENDENCE_GATE_LOCK.json"" || L83:) ### L89:R10L3A_DIR = ( || L90:ROOT / ""outputs"" || L91:/ ""Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1"" || L92:) || L93:R10L3A_LOCK = ( ### L93:R10L3A_LOCK = ( || L94:R10L3A_DIR || L95:/ ""R10L3A_POLYPGEN_SOURCE_A1_PREDICTION_LOCK.json"" || L96:) || L97:EXPECTED_R10L3A_LOCK_SHA256 = ( ### L99:) || L100:EXPECTED_R10L3A_DECISION = ( || L101:""POLYPGEN_SOURCE_A1_PREDICTIONS_LOCKED_BEFORE_GT_REVEAL"" || L102:) || L103:R10L3A_MODEL_CASE_MANIFEST = ( ### L213:) || L214:if int( || L215:indep.get(""total_source_development_exact_polypgen_overlaps"", -1) || L216:) != 0: || L217:raise RuntimeError(""Source-development exact overlap is not zero."")"
NeoPolyp,code/Q1_R11C_neopolyp_tent2_prediction_lock_fix1.py,63,"L11:semantics. || L12: || L13:Reads NeoPolyp RGB and frozen R05D3 SOURCE masks for parity only. || L14:Does NOT read R05D3 A1 mask values, NeoPolyp GT, safety scores, or PolypGen data. || L15:"""""" ### L41:EXPECTED_R11B_DECISION = ""R11B_CANDIDATE_ACTION_SEMANTICS_FROZEN"" || L42: || L43:R05D3_SCRIPT = ROOT / ""code"" / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L44:EXPECTED_R05D3_SCRIPT_SHA256 = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L45:R05D3_DIR = ROOT / ""outputs"" / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" ### L43:R05D3_SCRIPT = ROOT / ""code"" / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L44:EXPECTED_R05D3_SCRIPT_SHA256 = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L45:R05D3_DIR = ROOT / ""outputs"" / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" || L46:R05D3_LOCK = R05D3_DIR / ""Q1_R05D3_NEOPOLYP_SOURCE_A1_PREDICTION_LOCK.json"" || L47:EXPECTED_R05D3_LOCK_SHA256 = ""3da08e5ed0780a00788a297b1127d9eb460224326b11e9e30eefce2b3fb48c9a"" ### L44:EXPECTED_R05D3_SCRIPT_SHA256 = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L45:R05D3_DIR = ROOT / ""outputs"" / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" || L46:R05D3_LOCK = R05D3_DIR / ""Q1_R05D3_NEOPOLYP_SOURCE_A1_PREDICTION_LOCK.json"" || L47:EXPECTED_R05D3_LOCK_SHA256 = ""3da08e5ed0780a00788a297b1127d9eb460224326b11e9e30eefce2b3fb48c9a"" || L48:EXPECTED_R05D3_DECISION = ""NEOPOLYP_SOURCE_A1_PREDICTIONS_LOCKED"" ### L46:R05D3_LOCK = R05D3_DIR / ""Q1_R05D3_NEOPOLYP_SOURCE_A1_PREDICTION_LOCK.json"" || L47:EXPECTED_R05D3_LOCK_SHA256 = ""3da08e5ed0780a00788a297b1127d9eb460224326b11e9e30eefce2b3fb48c9a"" || L48:EXPECTED_R05D3_DECISION = ""NEOPOLYP_SOURCE_A1_PREDICTIONS_LOCKED"" || L49: || L50:S07B_SCRIPT = ROOT / ""code"" / ""S07_B_build_pranet_source_side_counterfactual_utility_dataset_v1.py"" ### L48:EXPECTED_R05D3_DECISION = ""NEOPOLYP_SOURCE_A1_PREDICTIONS_LOCKED"" || L49: || L50:S07B_SCRIPT = ROOT / ""code"" / ""S07_B_build_pranet_source_side_counterfactual_utility_dataset_v1.py"" || L51:POLYPGEN_LOCK = ROOT / ""outputs"" / ""Q1_R10L3C_polypgen_gt_reveal_prospective_external_evaluation_fix1_v1"" / ""R10L3C_POLYPGEN_PROSPECTIVE_EXTERNAL_EVALUATION_LOC || L52:EXPECTED_POLYPGEN_DECISION = ""POLYPGEN_PROSPECTIVE_EXTERNAL_EVALUATION_COMPLETE_NO_RETUNING"" ### L68:INDEX_FIELDS = [ || L69:""row_index"", ""sample_id"", ""image_path"", ""image_raw_sha256"", || L70:""model_family"", ""model_state_id"", ""training_seed"", ""checkpoint_sha256"", || L71:""source_foreground_pixels"", ""a2_foreground_pixels"", || L72:""source_a2_changed_pixels"", ""step1_entropy_loss"", ""step2_entropy_loss"", ### L69:""row_index"", ""sample_id"", ""image_path"", ""image_raw_sha256"", || L70:""model_family"", ""model_state_id"", ""training_seed"", ""checkpoint_sha256"", || L71:""source_foreground_pixels"", ""a2_foreground_pixels"", || L72:""source_a2_changed_pixels"", ""step1_entropy_loss"", ""step2_entropy_loss"", || L73:]"
NeoPolyp,code/Q1_R12B_full_neopolyp_sar_prediction_lock_fix1.py,57,"L61:) || L62: || L63:R05D3_SCRIPT = CODE / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L64:EXPECTED_R05D3_SHA = ( || L65:""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" ### L93:""model_state_id"", || L94:""training_seed"", || L95:""checkpoint_sha256"", || L96:""source_foreground_pixels"", || L97:""sar_foreground_pixels"", ### L94:""training_seed"", || L95:""checkpoint_sha256"", || L96:""source_foreground_pixels"", || L97:""sar_foreground_pixels"", || L98:""source_sar_changed_pixels"", ### L96:""source_foreground_pixels"", || L97:""sar_foreground_pixels"", || L98:""source_sar_changed_pixels"", || L99:""reliable_pixels_first"", || L100:""reliable_pixels_second"", ### L223: || L224: || L225:def load_reference_source_pack(r12, r05, state): || L226:x = r12.source_pack(r05, state) || L227:if x.shape != (CASES, PACKED_BYTES): ### L224: || L225:def load_reference_source_pack(r12, r05, state): || L226:x = r12.source_pack(r05, state) || L227:if x.shape != (CASES, PACKED_BYTES): || L228:raise RuntimeError(f""Frozen SOURCE pack shape={x.shape}"") ### L226:x = r12.source_pack(r05, state) || L227:if x.shape != (CASES, PACKED_BYTES): || L228:raise RuntimeError(f""Frozen SOURCE pack shape={x.shape}"") || L229:return x || L230: ### L234:target, || L235:i, || L236:source_mask, || L237:sar_mask, || L238:n1,"
NeoPolyp,code/Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix1.py,56,"L52:EXPECTED_R13A_DECISION = ""PL_CONF90_THREE_FAMILY_TECHNICAL_NONDEGENERACY_PASS"" || L53: || L54:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L55:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L56:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" ### L54:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L55:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L56:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" || L57: || L58:R12D_LOCK = ( ### L71:STATE_FIELDS = [ || L72:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L73:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L74:""source_foreground_pixels"",""pl_foreground_pixels"", || L75:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", ### L72:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L73:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L74:""source_foreground_pixels"",""pl_foreground_pixels"", || L75:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L76:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"",""updated"", ### L73:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L74:""source_foreground_pixels"",""pl_foreground_pixels"", || L75:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L76:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"",""updated"", || L77:] ### L143:if int(sem.get(""steps"",-1)) != 1: || L144:raise RuntimeError(""R13A steps mismatch"") || L145:if not bool(sem.get(""episodic_source_reset"",False)): || L146:raise RuntimeError(""R13A episodic reset mismatch"") || L147:if not bool(sem.get(""same_case_post_update_prediction"",False)): ### L173:return str(path.relative_to(build_dir)).replace(""\\"",""/"") || L174: || L175:def load_source_pack(r13a, r05, state): || L176:arr=r13a.source_pack(r05,state) || L177:if arr.shape!=(CASES,PACKED_BYTES): ### L174: || L175:def load_source_pack(r13a, r05, state): || L176:arr=r13a.source_pack(r05,state) || L177:if arr.shape!=(CASES,PACKED_BYTES): || L178:raise RuntimeError(f""SOURCE pack shape={arr.shape}"")"
NeoPolyp,code/Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2.py,67,"L10:Critical correction relative to R13B Fix1: || L11:- restore trainable adaptation parameters AND all mutable model buffers || L12:before every SOURCE teacher forward; || L13:- restore both again before the adaptation forward; || L14:- restore both after the final same-case post-update prediction. ### L62:) || L63: || L64:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L65:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L66:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" ### L64:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L65:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L66:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" || L67: || L68:R12D_LOCK = ( ### L81:STATE_FIELDS = [ || L82:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", ### L82:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L86:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"", ### L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L86:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"", || L87:""buffer_max_abs_delta_after_adaptation"",""updated"", ### L165:if int(sem.get(""steps"",-1)) != 1: || L166:raise RuntimeError(""R13A steps mismatch"") || L167:if not bool(sem.get(""episodic_source_reset"",False)): || L168:raise RuntimeError(""R13A episodic reset mismatch"") || L169:comps=sem.get(""episodic_reset_components"",[]) ### L202: || L203: || L204:def load_source_pack(r13a, r05, state): || L205:arr=r13a.source_pack(r05,state) || L206:if arr.shape!=(CASES,PACKED_BYTES):"
SUNSEG,code/Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2.py,5,"L6: || L7:Supersedes R14B2 fix1 pairing counts because the official TAR contains macOS || L8:AppleDouble/resource-fork members such as ""._case..."" that were incorrectly || L9:counted as image/GT members by the first audit. || L10: ### L495: || L496:artifact_rows = [ || L497:{""source"": ""raw_tar"", ""reason"": k, ""count"": v} || L498:for k, v in raw_excluded.most_common() || L499:] + [ ### L498:for k, v in raw_excluded.most_common() || L499:] + [ || L500:{""source"": ""annotation_zip"", ""reason"": k, ""count"": v} || L501:for k, v in ann_excluded.most_common() || L502:] ### L502:] || L503:artifact_csv = args.output_dir / ""R14B2_fix2_filtered_member_summary.csv"" || L504:write_csv(artifact_csv, artifact_rows, [""source"", ""reason"", ""count""]) || L505: || L506:# Frame count per physical case and per clip. ### L529:""supersedes"": ""Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1"", || L530:""reason_for_fix"": ( || L531:""R14B2 fix1 counted macOS AppleDouble/resource-fork members "" || L532:""such as ._case* as Frame/GT entries."" || L533:),"
SUNSEG,code/Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1.py,3,"L21:- extract archives; || L22:- decode RGB or GT pixels; || L23:- run SOURCE/TTA inference; || L24:- read safety scores or outcomes; || L25:- claim contamination-free independence. ### L256:out[""sampling_rank_within_case""] = rank || L257:out[""sampling_hash""] = h || L258:out[""source_split_label""] = split_label(r) || L259:out[""precontamination_status""] = ""SELECTED_PENDING_CONTAMINATION"" || L260:selected.append(out) ### L285:raise RuntimeError(f""Sampling ranks invalid for {case_id}."") || L286: || L287:selected_split_counts = Counter(r[""source_split_label""] for r in selected) || L288:selected_clip_count = len({(r[""cluster_id""], r[""clip_id""]) for r in selected}) || L289:"
NeoPolyp,code/Q1_R14B4B2_neopolyp_historical_hash_code_lineage_audit_fix1.py,2,"L8:`image_rgb_pixel_sha256` in the authoritative R05D1 pipeline. || L9: || L10:This stage reads source/lock text only. || L11: || L12:NO image pixels. ### L423:""RECONSTRUCT_EXACT_PIXEL_HASH_RECIPE_FROM_HISTORICAL_CODE"" || L424:if status == ""PASS"" || L425:else ""LOCATE_ARCHIVED_R05D1_SOURCE_OR_PROVENANCE_RECORD"" || L426:), || L427:}"
SUNSEG,code/Q1_R14B4B2_neopolyp_historical_hash_code_lineage_audit_fix1.py,2,"L8:`image_rgb_pixel_sha256` in the authoritative R05D1 pipeline. || L9: || L10:This stage reads source/lock text only. || L11: || L12:NO image pixels. ### L423:""RECONSTRUCT_EXACT_PIXEL_HASH_RECIPE_FROM_HISTORICAL_CODE"" || L424:if status == ""PASS"" || L425:else ""LOCATE_ARCHIVED_R05D1_SOURCE_OR_PROVENANCE_RECORD"" || L426:), || L427:}"
NeoPolyp,code/Q1_R14B4B3_neopolyp_exact_historical_hash_recipe_verification_fix1.py,7,"L8:------- || L9:Verify the exact historical NeoPolyp pixel-hash recipe recovered from the || L10:authoritative R05D1 source code. || L11: || L12:Historical recipe recovered from R05D1: ### L111: || L112: || L113:def extract_function_source(script_path: Path, function_name: str) -> str: || L114:text = script_path.read_text(encoding=""utf-8"") || L115:tree = ast.parse(text) ### L182:raise RuntimeError(""Historical R05D1 fix2 script SHA mismatch."") || L183: || L184:source = extract_function_source( || L185:args.historical_script, || L186:""canonical_rgb_sha256"", ### L187:) || L188: || L189:print(""\n===== HISTORICAL FUNCTION SOURCE ====="") || L190:print(source) || L191: ### L188: || L189:print(""\n===== HISTORICAL FUNCTION SOURCE ====="") || L190:print(source) || L191: || L192:missing_snippets = [ ### L191: || L192:missing_snippets = [ || L193:s for s in EXPECTED_FUNCTION_SNIPPETS if s not in source || L194:] || L195:if missing_snippets: ### L195:if missing_snippets: || L196:raise RuntimeError( || L197:""Historical canonical_rgb_sha256 source does not match "" || L198:f""the recovered recipe. Missing: {missing_snippets}"" || L199:)"
SUNSEG,code/Q1_R14B4B3_neopolyp_exact_historical_hash_recipe_verification_fix1.py,7,"L8:------- || L9:Verify the exact historical NeoPolyp pixel-hash recipe recovered from the || L10:authoritative R05D1 source code. || L11: || L12:Historical recipe recovered from R05D1: ### L111: || L112: || L113:def extract_function_source(script_path: Path, function_name: str) -> str: || L114:text = script_path.read_text(encoding=""utf-8"") || L115:tree = ast.parse(text) ### L182:raise RuntimeError(""Historical R05D1 fix2 script SHA mismatch."") || L183: || L184:source = extract_function_source( || L185:args.historical_script, || L186:""canonical_rgb_sha256"", ### L187:) || L188: || L189:print(""\n===== HISTORICAL FUNCTION SOURCE ====="") || L190:print(source) || L191: ### L188: || L189:print(""\n===== HISTORICAL FUNCTION SOURCE ====="") || L190:print(source) || L191: || L192:missing_snippets = [ ### L191: || L192:missing_snippets = [ || L193:s for s in EXPECTED_FUNCTION_SNIPPETS if s not in source || L194:] || L195:if missing_snippets: ### L195:if missing_snippets: || L196:raise RuntimeError( || L197:""Historical canonical_rgb_sha256 source does not match "" || L198:f""the recovered recipe. Missing: {missing_snippets}"" || L199:)"
