path,datasets,signal_hit_count,examples
code/Q1_R10J0_source_prediction_npz_schema_audit_fix1.py,,37,"L4: || L5:"""""" || L6:Q1_R10J0_source_prediction_npz_schema_audit_fix1.py || L7: || L8:Purpose ### L11:- macro target AUROC ~0.806 || L12:- worst-family AUROC ~0.768 || L13:- source-only R90 threshold transfers to recall ~0.899 || L14:- but macro FPR remains ~0.562 || L15:- oracle target R90 FPR is similarly weak, so threshold calibration is NOT the ### L40: || L41:DEFAULT_MANIFEST = ( || L42:""F:/MEDSEG_SAFETTA/outputs/"" || L43:""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1/"" || L44:""model_case_prediction_manifest.csv"" ### L41:DEFAULT_MANIFEST = ( || L42:""F:/MEDSEG_SAFETTA/outputs/"" || L43:""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1/"" || L44:""model_case_prediction_manifest.csv"" || L45:) ### L46: || L47:DEFAULT_OUTCOMES = ( || L48:""F:/MEDSEG_SAFETTA/outputs/"" || L49:""Q1_R05D4_neopolyp_gt_reveal_paot_confirmatory_evaluation_v1/"" || L50:""model_case_outcomes.csv"" ### L51:) || L52: || L53:DEFAULT_OUTPUT = ( || L54:""F:/MEDSEG_SAFETTA/outputs/"" || L55:""Q1_R10J0_source_prediction_npz_schema_audit_fix1_v1"" ### L52: || L53:DEFAULT_OUTPUT = ( || L54:""F:/MEDSEG_SAFETTA/outputs/"" || L55:""Q1_R10J0_source_prediction_npz_schema_audit_fix1_v1"" || L56:) ### L53:DEFAULT_OUTPUT = ( || L54:""F:/MEDSEG_SAFETTA/outputs/"" || L55:""Q1_R10J0_source_prediction_npz_schema_audit_fix1_v1"" || L56:) || L57:"
code/Q1_R10J1_source_mask_morphology_feature_builder_fix1.py,,48,"L4: || L5:"""""" || L6:Q1_R10J1_source_mask_morphology_feature_builder_fix1.py || L7: || L8:Build a frozen richer PRE-ADAPTATION morphology representation from the ### L7: || L8:Build a frozen richer PRE-ADAPTATION morphology representation from the || L9:R05D3-locked binary SOURCE masks only. || L10: || L11:Feature construction reads ONLY source_masks_packed.  a1_masks_packed is ### L9:R05D3-locked binary SOURCE masks only. || L10: || L11:Feature construction reads ONLY source_masks_packed.  a1_masks_packed is || L12:checked only as a schema key and its values are never accessed. || L13: ### L37: || L38:DEFAULT_MANIFEST = ( || L39:""F:/MEDSEG_SAFETTA/outputs/"" || L40:""Q1_R10J0_source_prediction_npz_relocation_schema_audit_fix2_v1/"" || L41:""model_case_prediction_manifest_relocated_fix2.csv"" ### L38:DEFAULT_MANIFEST = ( || L39:""F:/MEDSEG_SAFETTA/outputs/"" || L40:""Q1_R10J0_source_prediction_npz_relocation_schema_audit_fix2_v1/"" || L41:""model_case_prediction_manifest_relocated_fix2.csv"" || L42:) ### L43: || L44:DEFAULT_OUTCOMES = ( || L45:""F:/MEDSEG_SAFETTA/outputs/"" || L46:""Q1_R05D4_neopolyp_gt_reveal_paot_confirmatory_evaluation_v1/"" || L47:""model_case_outcomes.csv"" ### L49: || L50:DEFAULT_R10A0 = ( || L51:""F:/MEDSEG_SAFETTA/outputs/"" || L52:""Q1_R10A0_invariant_feature_table_v1/"" || L53:""invariant_feature_table.csv"" ### L54:) || L55: || L56:DEFAULT_OUTPUT = ( || L57:""F:/MEDSEG_SAFETTA/outputs/"" || L58:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1"""
code/Q1_R10L0_final_source_safety_estimator_lock_fix1.py,,25,"L3: || L4:"""""" || L5:Q1_R10L0_final_source_safety_estimator_lock_fix1.py || L6: || L7:Purpose ### L7:Purpose || L8:------- || L9:After R10K2D freezes the confirmed method, fit ONE final source safety || L10:estimator on the complete NeoPolyp development cohort, before any independent || L11:external-cohort outcome is inspected. ### L81: || L82:DEFAULT_K2D_LOCK = ( || L83:""F:/MEDSEG_SAFETTA/outputs/"" || L84:""Q1_R10K2D_confirmed_method_freeze_fix1_v1/"" || L85:""R10K2D_CONFIRMED_METHOD_LOCK.json"" ### L87: || L88:DEFAULT_IMAGE_MANIFEST = ( || L89:""F:/MEDSEG_SAFETTA/outputs/"" || L90:""Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2/"" || L91:""frozen_confirmatory_manifest.csv"" ### L93: || L94:DEFAULT_STATE_METADATA = ( || L95:""F:/MEDSEG_SAFETTA/outputs/"" || L96:""Q1_R10K2A_dinov2_image_mask_representation_lock_fix1_v1/"" || L97:""R10K2A_state_metadata_no_labels.csv"" ### L99: || L100:DEFAULT_STATE_FEATURES = ( || L101:""F:/MEDSEG_SAFETTA/outputs/"" || L102:""Q1_R10K2A_dinov2_image_mask_representation_lock_fix1_v1/"" || L103:""R10K2A_mask_conditioned_dinov2_features.npz"" ### L105: || L106:DEFAULT_MORPH = ( || L107:""F:/MEDSEG_SAFETTA/outputs/"" || L108:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1/"" || L109:""source_mask_morphology_features_labeled.csv"" ### L106:DEFAULT_MORPH = ( || L107:""F:/MEDSEG_SAFETTA/outputs/"" || L108:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1/"" || L109:""source_mask_morphology_features_labeled.csv"" || L110:)"
code/Q1_R10L0_final_source_safety_estimator_lock_fix2.py,,25,"L3: || L4:"""""" || L5:Q1_R10L0_final_source_safety_estimator_lock_fix2.py || L6: || L7:Purpose ### L7:Purpose || L8:------- || L9:After R10K2D freezes the confirmed method, fit ONE final source safety || L10:estimator on the complete NeoPolyp development cohort, before any independent || L11:external-cohort outcome is inspected. ### L81: || L82:DEFAULT_K2D_LOCK = ( || L83:""F:/MEDSEG_SAFETTA/outputs/"" || L84:""Q1_R10K2D_confirmed_method_freeze_fix1_v1/"" || L85:""R10K2D_CONFIRMED_METHOD_LOCK.json"" ### L87: || L88:DEFAULT_IMAGE_MANIFEST = ( || L89:""F:/MEDSEG_SAFETTA/outputs/"" || L90:""Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2/"" || L91:""frozen_confirmatory_manifest.csv"" ### L93: || L94:DEFAULT_STATE_METADATA = ( || L95:""F:/MEDSEG_SAFETTA/outputs/"" || L96:""Q1_R10K2A_dinov2_image_mask_representation_lock_fix1_v1/"" || L97:""R10K2A_state_metadata_no_labels.csv"" ### L99: || L100:DEFAULT_STATE_FEATURES = ( || L101:""F:/MEDSEG_SAFETTA/outputs/"" || L102:""Q1_R10K2A_dinov2_image_mask_representation_lock_fix1_v1/"" || L103:""R10K2A_mask_conditioned_dinov2_features.npz"" ### L105: || L106:DEFAULT_MORPH = ( || L107:""F:/MEDSEG_SAFETTA/outputs/"" || L108:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1/"" || L109:""source_mask_morphology_features_labeled.csv"" ### L106:DEFAULT_MORPH = ( || L107:""F:/MEDSEG_SAFETTA/outputs/"" || L108:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1/"" || L109:""source_mask_morphology_features_labeled.csv"" || L110:)"
code/Q1_R10L0_final_source_safety_estimator_lock_fix3.py,,25,"L3: || L4:"""""" || L5:Q1_R10L0_final_source_safety_estimator_lock_fix3.py || L6: || L7:Purpose ### L7:Purpose || L8:------- || L9:After R10K2D freezes the confirmed method, fit ONE final source safety || L10:estimator on the complete NeoPolyp development cohort, before any independent || L11:external-cohort outcome is inspected. ### L81: || L82:DEFAULT_K2D_LOCK = ( || L83:""F:/MEDSEG_SAFETTA/outputs/"" || L84:""Q1_R10K2D_confirmed_method_freeze_fix1_v1/"" || L85:""R10K2D_CONFIRMED_METHOD_LOCK.json"" ### L87: || L88:DEFAULT_IMAGE_MANIFEST = ( || L89:""F:/MEDSEG_SAFETTA/outputs/"" || L90:""Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2/"" || L91:""frozen_confirmatory_manifest.csv"" ### L93: || L94:DEFAULT_STATE_METADATA = ( || L95:""F:/MEDSEG_SAFETTA/outputs/"" || L96:""Q1_R10K2A_dinov2_image_mask_representation_lock_fix1_v1/"" || L97:""R10K2A_state_metadata_no_labels.csv"" ### L99: || L100:DEFAULT_STATE_FEATURES = ( || L101:""F:/MEDSEG_SAFETTA/outputs/"" || L102:""Q1_R10K2A_dinov2_image_mask_representation_lock_fix1_v1/"" || L103:""R10K2A_mask_conditioned_dinov2_features.npz"" ### L105: || L106:DEFAULT_MORPH = ( || L107:""F:/MEDSEG_SAFETTA/outputs/"" || L108:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1/"" || L109:""source_mask_morphology_features_labeled.csv"" ### L106:DEFAULT_MORPH = ( || L107:""F:/MEDSEG_SAFETTA/outputs/"" || L108:""Q1_R10J1_source_mask_morphology_feature_builder_fix1_v1/"" || L109:""source_mask_morphology_features_labeled.csv"" || L110:)"
code/Q1_R10L1B_polypgen_unique_static_manifest_lock_fix1.py,PolypGen,14,"L13:- one unmatched image stem and one unmatched mask stem in C3. || L14: || L15:Before source-training overlap audit or any external inference, freeze a || L16:deduplicated static-image manifest. || L17: ### L48: || L49:DEFAULT_R10L1_MANIFEST = ( || L50:""F:/MEDSEG_SAFETTA/outputs/"" || L51:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1/"" || L52:""R10L1_polypgen_official_singleframe_manifest.csv"" ### L54: || L55:DEFAULT_R10L1_SUMMARY = ( || L56:""F:/MEDSEG_SAFETTA/outputs/"" || L57:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1/"" || L58:""R10L1_summary.json"" ### L64:) || L65: || L66:DEFAULT_OUTPUT = ( || L67:""F:/MEDSEG_SAFETTA/outputs/"" || L68:""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix1_v1"" ### L65: || L66:DEFAULT_OUTPUT = ( || L67:""F:/MEDSEG_SAFETTA/outputs/"" || L68:""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix1_v1"" || L69:) ### L122:) || L123:ap.add_argument( || L124:""--output_dir"", || L125:default=DEFAULT_OUTPUT, || L126:) ### L123:ap.add_argument( || L124:""--output_dir"", || L125:default=DEFAULT_OUTPUT, || L126:) || L127:args = ap.parse_args() ### L130:summary_path = Path(args.r10l1_summary) || L131:root = Path(args.polypgen_root) || L132:out = Path(args.output_dir) || L133:out.mkdir(parents=True, exist_ok=True) || L134:"
code/Q1_R10L1B_polypgen_unique_static_manifest_lock_fix2.py,PolypGen,14,"L13:- one unmatched image stem and one unmatched mask stem in C3. || L14: || L15:Before source-training overlap audit or any external inference, freeze a || L16:deduplicated static-image manifest. || L17: ### L48: || L49:DEFAULT_R10L1_MANIFEST = ( || L50:""F:/MEDSEG_SAFETTA/outputs/"" || L51:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1/"" || L52:""R10L1_polypgen_official_singleframe_manifest.csv"" ### L54: || L55:DEFAULT_R10L1_SUMMARY = ( || L56:""F:/MEDSEG_SAFETTA/outputs/"" || L57:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1/"" || L58:""R10L1_summary.json"" ### L64:) || L65: || L66:DEFAULT_OUTPUT = ( || L67:""F:/MEDSEG_SAFETTA/outputs/"" || L68:""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix2_v1"" ### L65: || L66:DEFAULT_OUTPUT = ( || L67:""F:/MEDSEG_SAFETTA/outputs/"" || L68:""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix2_v1"" || L69:) ### L122:) || L123:ap.add_argument( || L124:""--output_dir"", || L125:default=DEFAULT_OUTPUT, || L126:) ### L123:ap.add_argument( || L124:""--output_dir"", || L125:default=DEFAULT_OUTPUT, || L126:) || L127:args = ap.parse_args() ### L130:summary_path = Path(args.r10l1_summary) || L131:root = Path(args.polypgen_root) || L132:out = Path(args.output_dir) || L133:out.mkdir(parents=True, exist_ok=True) || L134:"
code/Q1_R10L1B_polypgen_unique_static_manifest_lock_fix3.py,PolypGen,16,"L13:- one unmatched image stem and one unmatched mask stem in C3. || L14: || L15:Before source-training overlap audit or any external inference, freeze a || L16:deduplicated static-image manifest. || L17: ### L48: || L49:DEFAULT_R10L1_MANIFEST = ( || L50:""F:/MEDSEG_SAFETTA/outputs/"" || L51:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1/"" || L52:""R10L1_polypgen_official_singleframe_manifest.csv"" ### L54: || L55:DEFAULT_R10L1_SUMMARY = ( || L56:""F:/MEDSEG_SAFETTA/outputs/"" || L57:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1/"" || L58:""R10L1_summary.json"" ### L64:) || L65: || L66:DEFAULT_OUTPUT = ( || L67:""F:/MEDSEG_SAFETTA/outputs/"" || L68:""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix3_v1"" ### L65: || L66:DEFAULT_OUTPUT = ( || L67:""F:/MEDSEG_SAFETTA/outputs/"" || L68:""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix3_v1"" || L69:) ### L122:) || L123:ap.add_argument( || L124:""--output_dir"", || L125:default=DEFAULT_OUTPUT, || L126:) ### L123:ap.add_argument( || L124:""--output_dir"", || L125:default=DEFAULT_OUTPUT, || L126:) || L127:args = ap.parse_args() ### L130:summary_path = Path(args.r10l1_summary) || L131:root = Path(args.polypgen_root) || L132:out = Path(args.output_dir) || L133:out.mkdir(parents=True, exist_ok=True) || L134:"
code/Q1_R10L1_polypgen_external_cohort_asset_audit_fix1.py,PolypGen,19,"L23:Important: || L24:This audit can establish technical pairing + no exact NeoPolyp duplication. || L25:It CANNOT by itself prove that PolypGen was absent from the original source || L26:segmentation-model training data. That remains a separate lineage gate. || L27:"""""" ### L46: || L47:DEFAULT_NEOPOLYP_MANIFEST = ( || L48:""F:/MEDSEG_SAFETTA/outputs/"" || L49:""Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2/"" || L50:""frozen_confirmatory_manifest.csv"" ### L52: || L53:DEFAULT_R10L0_LOCK = ( || L54:""F:/MEDSEG_SAFETTA/outputs/"" || L55:""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1/"" || L56:""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" ### L53:DEFAULT_R10L0_LOCK = ( || L54:""F:/MEDSEG_SAFETTA/outputs/"" || L55:""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1/"" || L56:""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" || L57:) ### L54:""F:/MEDSEG_SAFETTA/outputs/"" || L55:""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1/"" || L56:""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" || L57:) || L58: ### L57:) || L58: || L59:DEFAULT_OUTPUT = ( || L60:""F:/MEDSEG_SAFETTA/outputs/"" || L61:""Q1_R10L1_polypgen_external_cohort_asset_audit_fix1_v1"" ### L58: || L59:DEFAULT_OUTPUT = ( || L60:""F:/MEDSEG_SAFETTA/outputs/"" || L61:""Q1_R10L1_polypgen_external_cohort_asset_audit_fix1_v1"" || L62:) ### L174:) || L175:ap.add_argument( || L176:""--output_dir"", || L177:default=DEFAULT_OUTPUT, || L178:)"
code/Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2.py,PolypGen,17,"L44:7) write center-aware locked manifest. || L45: || L46:Source-training overlap remains a separate R10L2 gate. || L47:"""""" || L48: ### L66: || L67:DEFAULT_NEOPOLYP_MANIFEST = ( || L68:""F:/MEDSEG_SAFETTA/outputs/"" || L69:""Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2/"" || L70:""frozen_confirmatory_manifest.csv"" ### L72: || L73:DEFAULT_R10L0_LOCK = ( || L74:""F:/MEDSEG_SAFETTA/outputs/"" || L75:""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1/"" || L76:""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" ### L73:DEFAULT_R10L0_LOCK = ( || L74:""F:/MEDSEG_SAFETTA/outputs/"" || L75:""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1/"" || L76:""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" || L77:) ### L74:""F:/MEDSEG_SAFETTA/outputs/"" || L75:""Q1_R10L0_final_source_safety_estimator_lock_fix3_v1/"" || L76:""R10L0_FINAL_SOURCE_ESTIMATOR_LOCK.json"" || L77:) || L78: ### L77:) || L78: || L79:DEFAULT_OUTPUT = ( || L80:""F:/MEDSEG_SAFETTA/outputs/"" || L81:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1"" ### L78: || L79:DEFAULT_OUTPUT = ( || L80:""F:/MEDSEG_SAFETTA/outputs/"" || L81:""Q1_R10L1_polypgen_official_singleframe_asset_audit_fix2_v1"" || L82:) ### L188:) || L189:ap.add_argument( || L190:""--output_dir"", || L191:default=DEFAULT_OUTPUT, || L192:)"
code/Q1_R10L2A_source_training_lineage_discovery_audit_fix1.py,,49,"L3: || L4:"""""" || L5:Q1_R10L2A_source_training_lineage_discovery_audit_fix1.py || L6: || L7:Purpose ### L7:Purpose || L8:------- || L9:Before any PolypGen inference, recover the ACTUAL source-training lineage of || L10:the nine frozen segmentation model states. || L11: ### L14:Inputs || L15:------ || L16:1) R10K1 exact checkpoint-recovery table (9 frozen states) || L17:2) R10L1B frozen 1532-case unique PolypGen static manifest || L18:3) MEDSEG_SAFETTA project root ### L20:Audit strategy || L21:-------------- || L22:A. Recover each frozen checkpoint path and derive its training-run directory. || L23:B. Inspect only training-run artifacts and matching code artifacts for: || L24:- explicit dataset/data-root references; ### L41:--------------------------- || L42:Zero overlap is only considered confirmed for a model state when an explicit || L43:source-training image manifest/path list is recovered for that state. || L44: || L45:If historical artifacts do not expose the exact train-image list, the script ### L60: || L61: || L62:DEFAULT_CHECKPOINT_RECOVERY = ( || L63:""F:/MEDSEG_SAFETTA/outputs/"" || L64:""Q1_R10K1_higher_level_representation_asset_audit_fix1_v1/"" ### L61: || L62:DEFAULT_CHECKPOINT_RECOVERY = ( || L63:""F:/MEDSEG_SAFETTA/outputs/"" || L64:""Q1_R10K1_higher_level_representation_asset_audit_fix1_v1/"" || L65:""R10K1_checkpoint_recovery.csv"" ### L63:""F:/MEDSEG_SAFETTA/outputs/"" || L64:""Q1_R10K1_higher_level_representation_asset_audit_fix1_v1/"" || L65:""R10K1_checkpoint_recovery.csv"" || L66:) || L67:"
code/Q1_R10L2B_authoritative_s01_source_training_overlap_lock_fix1.py,,88,"L3: || L4:"""""" || L5:Q1_R10L2B_authoritative_s01_source_training_overlap_lock_fix1.py || L6: || L7:Purpose ### L23: || L24:This audit verifies: || L25:1) the exact 9 frozen checkpoint states; || L26:2) the family training-code lineage to the same S01 manifest; || L27:3) the current S01 manifest SHA and frozen role counts; ### L26:2) the family training-code lineage to the same S01 manifest; || L27:3) the current S01 manifest SHA and frozen role counts; || L28:4) all source_train + source_val image files against manifest SHA256 metadata; || L29:5) exact RGB SHA256 overlap against the locked 1532-case PolypGen cohort. || L30: ### L29:5) exact RGB SHA256 overlap against the locked 1532-case PolypGen cohort. || L30: || L31:source_val is included because it selected checkpoints and therefore belongs || L32:to the development lineage. || L33: ### L58: || L59:EXPECTED_ROLE_COUNTS = { || L60:""source_train"": 1305, || L61:""source_val"": 145, || L62:""seen_sanity"": 162, ### L59:EXPECTED_ROLE_COUNTS = { || L60:""source_train"": 1305, || L61:""source_val"": 145, || L62:""seen_sanity"": 162, || L63:""unseen_locked"": 636, ### L84:) || L85: || L86:DEFAULT_CHECKPOINT_RECOVERY = ( || L87:""F:/MEDSEG_SAFETTA/outputs/"" || L88:""Q1_R10K1_higher_level_representation_asset_audit_fix1_v1/"" ### L85: || L86:DEFAULT_CHECKPOINT_RECOVERY = ( || L87:""F:/MEDSEG_SAFETTA/outputs/"" || L88:""Q1_R10K1_higher_level_representation_asset_audit_fix1_v1/"" || L89:""R10K1_checkpoint_recovery.csv"""
code/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix1.py,PolypGen,85,"L3: || L4:"""""" || L5:Q1_R10L3A_polypgen_source_a1_prediction_lock_fix1.py || L6: || L7:First prospective PolypGen model execution after the independence gate. ### L9:PURPOSE || L10:------- || L11:Run the exact already-frozen SOURCE vs A1_TENT_1STEP counterfactual for all || L12:1532 locked PolypGen static cases x 9 frozen model states, while keeping || L13:PolypGen GT completely unopened. ### L17:and reuses its frozen state runners: || L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT ### L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: ### L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: || L23:Frozen action: ### L38:- target calibration/tuning/threshold fitting: NO || L39: || L40:Outputs SOURCE and A1 masks only, packed exactly as the authoritative R05D3 || L41:implementation: 352x352 binary masks, row-major, np.packbits(bitorder=""little""). || L42:"""""" ### L66: || L67:VERSION = ""2026-08-26-Q1-R10L3A-v1-fix1"" || L68:BUILD = ""Q1_R10L3A_POLYPGEN_SOURCE_A1_PREDICTION_LOCK_FIX1"" || L69: || L70:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L72:R05D3_SCRIPT = ( || L73:ROOT / ""code"" || L74:/ ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L75:) || L76:EXPECTED_R05D3_SCRIPT_SHA256 = ("
code/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2.py,PolypGen,93,"L3: || L4:"""""" || L5:Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2.py || L6: || L7:First prospective PolypGen model execution after the independence gate. ### L9:PURPOSE || L10:------- || L11:Run the exact already-frozen SOURCE vs A1_TENT_1STEP counterfactual for all || L12:1532 locked PolypGen static cases x 9 frozen model states, while keeping || L13:PolypGen GT completely unopened. ### L17:and reuses its frozen state runners: || L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT ### L18: || L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: ### L19:- PraNet: exact S03-B SOURCE + episodic 1-step TENT || L20:- DeepLabV3-R50: exact singleton-safe S05-C SOURCE + episodic 1-step TENT || L21:- SegFormer-B0: exact R03 SOURCE + episodic 1-step TENT || L22: || L23:Frozen action: ### L38:- target calibration/tuning/threshold fitting: NO || L39: || L40:Outputs SOURCE and A1 masks only, packed exactly as the authoritative R05D3 || L41:implementation: 352x352 binary masks, row-major, np.packbits(bitorder=""little""). || L42:"""""" ### L66: || L67:VERSION = ""2026-08-26-Q1-R10L3A-v1-fix2"" || L68:BUILD = ""Q1_R10L3A_POLYPGEN_SOURCE_A1_PREDICTION_LOCK_FIX2"" || L69: || L70:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L72:R05D3_SCRIPT = ( || L73:ROOT / ""code"" || L74:/ ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L75:) || L76:EXPECTED_R05D3_SCRIPT_SHA256 = ("
