sample_id,external_case_id,clip_id,source_split_label,model_state_id,state_row_index,source_dice,tent1_dice,tent1_delta_dice,tent1_adaptation_outcome,tent1_harm_label,tent1_benefit_label,pl_dice,pl_delta_dice,pl_adaptation_outcome,pl_harm_label,pl_benefit_label,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag,model_family,training_seed,checkpoint_sha256,cluster_id
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_002-1_a16_ayy_image0014,SUNSEG_case11,case11,Easy-Unseen,DeepLabV3-R50__seed20260817,58,0.936346052400211,0.946398511561974,0.010052459161763005,NEUTRAL,0,0,0.9347253904193719,-0.0016206619808390998,NEUTRAL,0,0,0.5528720367158088,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case11
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0063,SUNSEG_case11,case11,Easy-Unseen,DeepLabV3-R50__seed20260817,59,0.8007998967875113,0.8048795824687166,0.004079685681205314,NEUTRAL,0,0,0.7662876254180602,-0.03451227136945112,HARM,1,0,0.4373468981735521,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case11
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0098,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,60,0.9659324522760646,0.9603931348100337,-0.005539317466030869,NEUTRAL,0,0,0.9710487444608568,0.005116292184792148,NEUTRAL,0,0,0.182864510769143,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0089,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,61,0.0,0.23851116058685848,0.23851116058685848,BENEFIT,0,1,0.2640449438202247,0.2640449438202247,BENEFIT,0,1,0.0315803966896365,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0079,SUNSEG_case12,case12_3,Easy-Unseen,DeepLabV3-R50__seed20260817,62,0.9682110949511739,0.9739751944502838,0.005764099499109943,NEUTRAL,0,0,0.9684941701810965,0.000283075229922658,NEUTRAL,0,0,0.0673533684667706,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a3_ayy_image0089,SUNSEG_case12,case12_1,Easy-Unseen,DeepLabV3-R50__seed20260817,63,0.9302856482351072,0.933747072250153,0.0034614240150457887,NEUTRAL,0,0,0.9052917866908421,-0.024993861544265084,HARM,1,0,0.0644075668761962,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0024,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,64,0.9676210550969027,0.9691465828385144,0.001525527741611743,NEUTRAL,0,0,0.9634838099740014,-0.004137245122901256,NEUTRAL,0,0,0.1273642435230901,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0045,SUNSEG_case12,case12_3,Easy-Unseen,DeepLabV3-R50__seed20260817,65,0.9786111643967006,0.9785947398732963,-1.6424523404334757e-05,NEUTRAL,0,0,0.9840916783521106,0.005480513955410049,NEUTRAL,0,0,0.066777266996905,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0084,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,66,0.9647279298574393,0.9551843012463538,-0.009543628611085486,NEUTRAL,0,0,0.9727137646899905,0.00798583483255122,NEUTRAL,0,0,0.1007114438210185,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0088,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,67,0.9645576630209054,0.9584967995044394,-0.006060863516465953,NEUTRAL,0,0,0.970073247296826,0.005515584275920582,NEUTRAL,0,0,0.092476674709638,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0081,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,68,0.0,0.4440604102487039,0.4440604102487039,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0275133484985983,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a3_ayy_image0016,SUNSEG_case12,case12_1,Easy-Unseen,DeepLabV3-R50__seed20260817,69,0.963302752293578,0.9347803181961859,-0.02852243409739208,HARM,1,0,0.9644547155276769,0.0011519632340989405,NEUTRAL,0,0,0.4906700064041823,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0025,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,70,0.9588245542714443,0.9574640704682429,-0.0013604838032014177,NEUTRAL,0,0,0.9596736596736597,0.0008491054022153888,NEUTRAL,0,0,0.1039154767364756,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a2_ayy_image0025,SUNSEG_case12,case12_1,Easy-Unseen,DeepLabV3-R50__seed20260817,71,0.9392922221156612,0.6918096255256658,-0.24748259658999539,HARM,1,0,0.937560975609756,-0.0017312465059051707,NEUTRAL,0,0,0.7554437811592074,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0015,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,72,0.0,0.0050002907145764285,0.0050002907145764285,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0212797756239974,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0033,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,73,0.0,0.22908781957210164,0.22908781957210164,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.4709940220648181,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a9_ayy_image0010,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,74,0.9479946267511035,0.9484437655146076,0.0004491387635041644,NEUTRAL,0,0,0.9438593100782684,-0.004135316672835065,NEUTRAL,0,0,0.2878124315511411,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a2_ayy_image0064,SUNSEG_case12,case12_1,Easy-Unseen,DeepLabV3-R50__seed20260817,75,0.5094489439415595,0.02865481560095516,-0.4807941283406043,HARM,1,0,0.7129990590133083,0.2035501150717488,BENEFIT,0,1,0.5677700678518655,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0060,SUNSEG_case12,case12_3,Easy-Unseen,DeepLabV3-R50__seed20260817,76,0.9794151596767988,0.9788583509513742,-0.000556808725424629,NEUTRAL,0,0,0.9835034589521552,0.004088299275356366,NEUTRAL,0,0,0.0636740767169208,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0103,SUNSEG_case12,case12_3,Easy-Unseen,DeepLabV3-R50__seed20260817,77,0.9734208034627351,0.9712235087006568,-0.0021972947620783057,NEUTRAL,0,0,0.9766067972702271,0.0031859938074920713,NEUTRAL,0,0,0.0396824990165461,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0040,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,78,0.0,0.010406361071415486,0.010406361071415486,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.021574862129943,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0055,SUNSEG_case12,case12_2,Hard-Unseen,DeepLabV3-R50__seed20260817,79,0.9691558441558441,0.9701210612174809,0.0009652170616367695,NEUTRAL,0,0,0.9691247767287573,-3.10674270868061e-05,NEUTRAL,0,0,0.1204118790221269,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case12
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0009,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,80,0.9472304162569649,0.5626481853000183,-0.38458223095694666,HARM,1,0,0.9474201474201475,0.00018973116318254934,NEUTRAL,0,0,0.2166559901483981,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0172,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,81,0.9697017892644135,0.9480551251732855,-0.02164666409112803,HARM,1,0,0.9755790137072633,0.005877224442849771,NEUTRAL,0,0,0.2121680244313794,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0034,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,82,0.9678558582126157,0.9738185626390888,0.0059627044264731754,NEUTRAL,0,0,0.9663275352806039,-0.001528322932011772,NEUTRAL,0,0,0.0796810268703278,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0070,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,83,0.9546264034068912,0.9838703253813373,0.02924392197444614,BENEFIT,0,1,0.9356294807116033,-0.018996922695287854,NEUTRAL,0,0,0.1502588888539423,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0043,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,84,0.9479843953185956,0.9499066583696328,0.0019222630510372651,NEUTRAL,0,0,0.9386543535620053,-0.009330041756590246,NEUTRAL,0,0,0.3390485765369952,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0015,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,85,0.92363024181206,0.5232107080438211,-0.4004195337682389,HARM,1,0,0.9243247379294514,0.0006944961173913633,NEUTRAL,0,0,0.1240732007081494,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0046,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,86,0.8984523517954819,0.9574540503744043,0.05900169857892246,BENEFIT,0,1,0.8850161407055959,-0.013436211089886019,NEUTRAL,0,0,0.0594554258836633,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_001-1_a6_ayy_image0031,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,87,0.94662638469285,0.2925755453271963,-0.6540508393656537,HARM,1,0,0.9471571906354515,0.0005308059426014644,NEUTRAL,0,0,0.8267220098116138,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_1/case_m_20190107094528_0u62367010726528_1_002_002-1_a3_ayy_image0038,SUNSEG_case13,case13_1,Easy-Unseen,DeepLabV3-R50__seed20260817,88,0.07230528899799152,0.4752646721975474,0.40295938319955593,BENEFIT,0,1,0.05829706872485426,-0.014008220273137258,NEUTRAL,0,0,0.3667917437592961,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0014,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,89,0.9060194174757281,0.2964905707505932,-0.609528846725135,HARM,1,0,0.9066511085180864,0.0006316910423582733,NEUTRAL,0,0,0.2375424036308497,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0059,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,90,0.9613877473000095,0.9695472445759852,0.008159497275975647,NEUTRAL,0,0,0.9565976729366784,-0.0047900743633311205,NEUTRAL,0,0,0.0404554821884617,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0050,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,91,0.8862088013257227,0.8736174070716228,-0.01259139425409983,NEUTRAL,0,0,0.8850923119316616,-0.0011164893940610598,NEUTRAL,0,0,0.1418568573095319,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_1/case_m_20190107094528_0u62367010726528_1_002_002-1_a3_ayy_image0041,SUNSEG_case13,case13_1,Easy-Unseen,DeepLabV3-R50__seed20260817,92,0.11468970934799685,0.5929932458404261,0.4783035364924293,BENEFIT,0,1,0.1613122556518783,0.046622546303881435,BENEFIT,0,1,0.1783845584930511,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0077,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,93,0.8876042110387634,0.8507625899280575,-0.03684162111070588,HARM,1,0,0.8812782634911064,-0.006325947547657029,NEUTRAL,0,0,0.1580377538279183,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0023,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,94,0.9676821498899572,0.9699239456095875,0.002241795719630346,NEUTRAL,0,0,0.9672473867595819,-0.0004347631303752708,NEUTRAL,0,0,0.1810472521298244,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_3/case_m_20190107094528_0u62367010726528_1_002_001-1_a7_ayy_image0145,SUNSEG_case13,case13_3,Easy-Unseen,DeepLabV3-R50__seed20260817,95,0.9402173913043478,0.9354656328244891,-0.004751758479858648,NEUTRAL,0,0,0.9344156887960136,-0.005801702508334228,NEUTRAL,0,0,0.2078084611035265,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_1/case_m_20190107094528_0u62367010726528_1_002_002-1_a3_ayy_image0037,SUNSEG_case13,case13_1,Easy-Unseen,DeepLabV3-R50__seed20260817,96,0.12138336347197107,0.4828990228013029,0.36151565932933183,BENEFIT,0,1,0.12874184109835696,0.00735847762638589,NEUTRAL,0,0,0.3906148349450448,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_001-1_a6_ayy_image0002,SUNSEG_case13,case13_2,Hard-Unseen,DeepLabV3-R50__seed20260817,97,0.940426575140966,0.1931171081950978,-0.7473094669458682,HARM,1,0,0.9371651242084754,-0.0032614509324905283,NEUTRAL,0,0,0.7681239914059088,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_1/case_m_20190107094528_0u62367010726528_1_002_002-1_a3_ayy_image0018,SUNSEG_case13,case13_1,Easy-Unseen,DeepLabV3-R50__seed20260817,98,0.6188906808779188,0.7338146811070999,0.11492400022918114,BENEFIT,0,1,0.7630353512166328,0.14414467033871403,BENEFIT,0,1,0.2146648631408509,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case13_1/case_m_20190107094528_0u62367010726528_1_002_002-1_a3_ayy_image0062,SUNSEG_case13,case13_1,Easy-Unseen,DeepLabV3-R50__seed20260817,99,0.7181620314389359,0.7869090406414155,0.06874700920247967,BENEFIT,0,1,0.7399857108835437,0.021823679444607835,BENEFIT,0,1,0.2737691047217055,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case13
testeasydataset/unseen/case14_5/case_m_20190112093830_0u62372011292129_1_001_001-1_a8_ayy_image0106,SUNSEG_case14,case14_5,Easy-Unseen,DeepLabV3-R50__seed20260817,100,0.0,0.1429692029603356,0.1429692029603356,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0224550603335672,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a2_ayy_image0005,SUNSEG_case14,case14_3,Hard-Unseen,DeepLabV3-R50__seed20260817,101,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0184925017005137,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testeasydataset/unseen/case14_1/case_m_20190112093830_0u62372011292129_1_001_001-1_a1_ayy_image0107,SUNSEG_case14,case14_1,Easy-Unseen,DeepLabV3-R50__seed20260817,102,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0219923111510744,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a5_ayy_image0045,SUNSEG_case14,case14_3,Hard-Unseen,DeepLabV3-R50__seed20260817,103,0.0,0.11728094913935622,0.11728094913935622,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0186234825734154,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a1_ayy_image0312,SUNSEG_case14,case14_3,Hard-Unseen,DeepLabV3-R50__seed20260817,104,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0175446817083393,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a6_ayy_image0041,SUNSEG_case14,case14_3,Hard-Unseen,DeepLabV3-R50__seed20260817,105,0.06719609040928527,0.39821368385574657,0.3310175934464613,BENEFIT,0,1,0.3537177247136478,0.28652163430436256,BENEFIT,0,1,0.1838326983105345,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testeasydataset/unseen/case14_4/case_m_20190112093830_0u62372011292129_1_001_001-1_a7_ayy_image0029,SUNSEG_case14,case14_4,Easy-Unseen,DeepLabV3-R50__seed20260817,106,0.0,0.2932807881773399,0.2932807881773399,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0246310622399337,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testeasydataset/unseen/case14_5/case_m_20190112093830_0u62372011292129_1_001_001-1_a8_ayy_image0097,SUNSEG_case14,case14_5,Easy-Unseen,DeepLabV3-R50__seed20260817,107,0.0,0.23521224773834376,0.23521224773834376,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.4270559872300024,0.300584763193734,1,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
testeasydataset/unseen/case14_4/case_m_20190112093830_0u62372011292129_1_001_001-1_a7_ayy_image0144,SUNSEG_case14,case14_4,Easy-Unseen,DeepLabV3-R50__seed20260817,108,0.0,0.21247113163972287,0.21247113163972287,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0962773387744784,0.300584763193734,0,DeepLabV3-R50,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,case14
